person_id,diplomat_id,family_name,name,patronymic,wiki_url
1721865,117,ЛОБАЧ,ДМИТРИЙ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B1%D0%B0%D1%87,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721867,118,ЛОПУХОВ,АНДРЕЙ,ГЕОРГИЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D1%83%D1%85%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
836348,119,ЛУКАШЕВИЧ,АЛЕКСАНДР,КАЗИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D0%BA%D0%B0%D1%88%D0%B5%D0%B2%D0%B8%D1%87,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
842601,120,ЛУКАШИК,АЛЕКСАНДР,ПЕТРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D0%BA%D0%B0%D1%88%D0%B8%D0%BA,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
839295,122,ЛЮБИНСКИЙ,ДМИТРИЙ,ЕВГЕНЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721874,514,МАГУТА,СЕРГЕЙ,МИХАЙЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B3%D1%83%D1%82%D0%B0,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
1722423,517,МАКАРОВ,НИКОЛАЙ,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
840732,269,МАКАРОВ,НИКОЛАЙ,ВАЛЕНТИНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
834623,270,МАКСИМОВ,МАКСИМ,КОНСТАНТИНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
843002,123,МАКСИМЫЧЕВ,ДМИТРИЙ,ИГОРЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D1%8B%D1%87%D0%B5%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
1721876,124,МАЛАЯН,ЭДУАРД,РУБЕНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B0%D1%8F%D0%BD,_%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4_%D0%A0%D1%83%D0%B1%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1721877,519,МАЛЕНКО,АЛЕКСЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721878,125,МАЛЬГИНОВ,ОЛЕГ,СЕРГЕЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8C%D0%B3%D0%B8%D0%BD%D0%BE%D0%B2,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
1721879,126,МАНТЫЦКИЙ,АЛЕКСАНДР,ВИКЕНТЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BD%D1%82%D1%8B%D1%86%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B8%D0%BA%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1722426,523,МАРТЫНОВ,ИГОРЬ,АЛЕКСАНДРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%82%D1%8B%D0%BD%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B4%D0%B8%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%82)"
841817,127,МАСЛЕННИКОВ,ВЛАДИСЛАВ,ВЛАДИСЛАВОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D0%BB%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
836311,128,МАСЛОВ,АНДРЕЙ,МИХАЙЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
843384,129,МАТЕРИЙ,ЮРИЙ,БОРИСОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%B9,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
845971,130,МАЦЕГОРА,АЛЕКСАНДР,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%86%D0%B5%D0%B3%D0%BE%D1%80%D0%B0,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1721882,528,МАШКОВ,ГРИГОРИЙ,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%88%D0%BA%D0%BE%D0%B2,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
846103,131,МЕЛИК-БАГДАСАРОВ,СЕРГЕЙ,МИХАЙЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D0%B8%D0%BA-%D0%91%D0%B0%D0%B3%D0%B4%D0%B0%D1%81%D0%B0%D1%80%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
11519,132,МЕШКОВ,АЛЕКСЕЙ,ЮРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%88%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721884,272,МИРОШНИК,РОДИОН,ВАЛЕРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%80%D0%BE%D1%88%D0%BD%D0%B8%D0%BA,_%D0%A0%D0%BE%D0%B4%D0%B8%D0%BE%D0%BD_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
838528,134,МИХАЙЛОВ,ВАЛЕРИЙ,АЛЕКСАНДРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1722315,273,МИХАЙЛОВ,КИРИЛЛ,СЕРГЕЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2,_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
1721885,275,МИХНО,ГЕОРГИЙ,ВИКТОРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%BD%D0%BE,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
841984,276,МОЗГО,ИГОРЬ,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B7%D0%B3%D0%BE,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
1721886,277,МОЛОТКОВ,ИВАН,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%BE%D1%82%D0%BA%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
11521,135,МОРГУЛОВ,ИГОРЬ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B3%D1%83%D0%BB%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721887,136,МОРГУНОВ,ИЛЬЯ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B3%D1%83%D0%BD%D0%BE%D0%B2,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
841742,138,НЕСТЕРЕНКО,АНДРЕЙ,АЛЕКСЕЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
833811,139,НЕЧАЕВ,СЕРГЕЙ,ЮРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%87%D0%B0%D0%B5%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87_(%D0%B4%D0%B8%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%82)"
837090,140,НОВИКОВ,АЛЕКСЕЙ,АЛЕКСЕЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
839263,279,НОЗДРЕВ,НИКОЛАЙ,СТАНИСЛАВОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B7%D0%B4%D1%80%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
1722317,280,НОСКОВ,МИХАИЛ,ВИКТОРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%81%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
841195,141,НУРИЗАДЕ,АЛЕКСАНДР,БЕЮКОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9D%D1%83%D1%80%D0%B8%D0%B7%D0%B0%D0%B4%D0%B5,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%B5%D1%8E%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
63632,142,ОВЕЧКО,ГЕННАДИЙ,АЛЕКСЕЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B2%D0%B5%D1%87%D0%BA%D0%BE,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
842714,143,ОВЧИННИКОВ,АЛЕКСЕЙ,МИХАЙЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B2%D1%87%D0%B8%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
1722058,144,ОЗЕРОВ,ОЛЕГ,БОРИСОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B7%D0%B5%D1%80%D0%BE%D0%B2,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
1722060,283,ПАВЛОВ,МАРАТ,ИГНАТЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2,_%D0%9C%D0%B0%D1%80%D0%B0%D1%82_%D0%98%D0%B3%D0%BD%D0%B0%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
845796,146,ПАВЛОВСКИЙ,АЛЕКСЕЙ,ВИКТОРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1722063,148,ПАРАМОНОВ,АЛЕКСЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721900,149,ПЕТРАКОВ,МИХАИЛ,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1722065,286,ПЕТРЕНКО,ОЛЕГ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
843103,151,ПЕТРОВИЧ,СЕРГЕЙ,СВЯТОСЛАВОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
1721901,152,ПИЛИПСОН,ЮРИЙ,ВАЛЕНТИНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D1%81%D0%BE%D0%BD,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1722067,153,ПИСАРЕВ,АЛЕКСАНДР,БОРИСОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D0%B0%D1%80%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
1721905,154,ПОДЪЁЛЫШЕВ,АНДРЕЙ,ЛЕОНИДОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D1%8A%D1%91%D0%BB%D1%8B%D1%88%D0%B5%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
837476,156,ПОЛЯКОВ,АЛЕКСАНДР,ДМИТРИЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
836110,157,ПОЛЯНСКИЙ,ДМИТРИЙ,АЛЕКСЕЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
1722451,570,ПОПОВ,ИГОРЬ,ВИТАЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1722320,289,ПОПОВ,АЛЕКСЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721906,158,ПРИЦЕПОВ,АНДРЕЙ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D1%86%D0%B5%D0%BF%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1722454,574,ПРОХОРОВ,ВЛАДИМИР,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%85%D0%BE%D1%80%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
837335,159,РАМИШВИЛИ,ТЕЙМУРАЗ,ОТАРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%BC%D0%B8%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%A2%D0%B5%D0%B9%D0%BC%D1%83%D1%80%D0%B0%D0%B7_%D0%9E%D1%82%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721912,295,РЕЩИКОВ,СЕРГЕЙ,ЮРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%89%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721913,160,РОГАЧЕВ,ИЛЬЯ,ИГОРЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B3%D0%B0%D1%87%D0%B5%D0%B2,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
834728,161,РОМАНЧЕНКО,ИГОРЬ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
837763,162,РУДАКОВ,АЛЕКСАНДР,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B4%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
1722069,297,САЛТЫКОВ,АЛЕКСЕЙ,ЭДУАРДОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D1%82%D1%8B%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
838740,165,САФРОНКОВ,ВЛАДИМИР,КАРПОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%84%D1%80%D0%BE%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9A%D0%B0%D1%80%D0%BF%D0%BE%D0%B2%D0%B8%D1%87"
1721923,166,СЕМИВОЛОС,ВЛАДЛЕН,СТАНИСЛАВОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B8%D0%B2%D0%BE%D0%BB%D0%BE%D1%81,_%D0%92%D0%BB%D0%B0%D0%B4%D0%BB%D0%B5%D0%BD_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
843788,167,СЕНТЕБОВ,АЛЕКСЕЙ,ЛЕОНИДОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%82%D0%B5%D0%B1%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
1722326,300,СЕРЕДИН,АЛЕКСЕЙ,ВИКТОРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B5%D0%B4%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721927,301,СКОСЫРЕВ,АЛЕКСЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%81%D1%8B%D1%80%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
846085,169,СОКОЛЕНКО,ВЛАДИМИР,ГРИГОРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
